CP_Hotellist;
Grouped by Tier, URI and Query;
;
URI;Query
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180713&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C14&QueryUnits=1&firstDisplayed=CgJWUxIDQ1BIGgNQTUkgCCoECPqUAjICNTE6AUU%3D&selectedTransport=CgJWUxIDQ1BIGgNTUFUgCCoECPyUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=48&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190122&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=105&QueryResID=0&QueryDepDate=20190311&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180606&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=302&QueryDepDate=20190302&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42,42,42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180601&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=32383&QueryResID=0&QueryDepDate=20180714&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190125&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,42,2&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=16&QueryAreaID=0&QueryResID=270&QueryDepDate=20180709&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,13,16&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180725&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2769&QueryCtryID=65&QueryAreaID=0&QueryResID=227&QueryDepDate=20190111&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180523&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,8,8&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180613&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=69&QueryAreaID=137&QueryResID=0&QueryDepDate=20190126&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNIS1QgDyoECI6YAjICNDE6AUU%3D
/boka-resa;QueryDepID=2773&QueryCtryID=32&QueryAreaID=0&QueryResID=267&QueryDepDate=20180617&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=54906&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181026&QueryDur=8&CategoryId=2&QueryRoomAges=|42,10&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=60&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180704&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,42,10&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180709&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C8%2C10&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNMQ0EgCCoECPqUAjICNTE6AUU%3D
/boka-resa;QueryDepID=11937&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180916&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180608&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,8,10&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=288&QueryDepDate=20180823&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,10&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=69&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190305&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,5&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190109&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180525&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,5&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180514&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDR09UGgNQTUkgCCoECISUAjICMjE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180430&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=288&QueryDepDate=20180802&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180624&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=289&QueryDepDate=20180512&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=139&QueryResID=0&QueryDepDate=20180527&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECKaUAjICNTE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=2775&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180529&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C3%2C5&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180726&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNDSFEgCCoECJiVAjICNjE6AUU%3D
/boka-resa;QueryDepID=2782&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180611&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,0&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180825&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,0,6,9&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=284&QueryDepDate=20180608&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2783&QueryCtryID=32&QueryAreaID=0&QueryResID=267&QueryDepDate=20180819&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNCSlYgCCoECKqUAjICNzE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180806&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=11&QueryAreaID=0&QueryResID=427&QueryDepDate=20190113&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=8376&QueryAreaID=0&QueryResID=8375&QueryDepDate=20190129&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180703&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180725&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1&firstDisplayed=CgJWUxIDQVJOGgNMUEEgCCoECJKVAjICMzE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNMUEEgCCoECJKVAjICMzE6AUU%3D
/boka-resa;QueryDepID=2775&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180505&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=16&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180702&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,7,12&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=69&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181206&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,3&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180612&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,2&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=149&QueryResID=0&QueryDepDate=20180731&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C5%2C5&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNURlMgCCoECKyVAjICMjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180506&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&firstDisplayed=CgJWUxIDQVJOGgNSSE8gCCoECPKTAjICNzE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECPKTAjICNzE6AUU%3D
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180601&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42%2C5%2C8&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=11&QueryAreaID=0&QueryResID=427&QueryDepDate=20190113&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180627&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,4,0&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=69&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190123&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180524&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180916&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=65&QueryAreaID=0&QueryResID=259&QueryDepDate=20180612&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180506&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180625&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,4,0&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180503&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,0,7&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=16&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180807&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C7%2C9&QueryUnits=1&filter=false&filterValue=price%3An32000
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,10,12&QueryUnits=0
/boka-resa;QueryDepID=2782&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180630&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C17&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180727&QueryDur=22&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=1&filter=false&filterValue=r10%2Cr8
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180609&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,6&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=149&QueryResID=0&QueryDepDate=20190115&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10%2C8%2C6&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNURlMgCCoECO6XAjICMjE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNURlMgCCoECO6XAjICMjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180426&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,6,11&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180613&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5,8&QueryUnits=1
/boka-resa;QueryDepID=2773&QueryCtryID=65&QueryAreaID=0&QueryResID=285&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C4&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=0&QueryResID=299&QueryDepDate=20180915&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42,3,5&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=69&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181226&QueryDur=22&CategoryId=2&QueryRoomAges=%7C42&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180526&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,1&QueryUnits=1
/boka-resa;QueryDepID=2774&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180619&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=30&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181102&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&showFlightDetails=false
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180724&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C7&QueryUnits=1&selectedTransport=CgJWUxIDQ1BIGgNQTUkgCCoECJCVAjICMjI6AUU%3D&firstDisplayed=CgJWUxIDQ1BIGgNKU0kgCCoECJCVAjICMjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=54906&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181108&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,10,10,2&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180607&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDR09UGgNIRVIgCCoECLKUAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDR09UGgNIRVIgCCoECLKUAjICNDE6AUU%3D&orderBy=LP
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=0&QueryResID=289&QueryDepDate=20180921&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=319&QueryDepDate=20180716&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,10&QueryUnits=0
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180610&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2583&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180728&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=108&QueryResID=0&QueryDepDate=20180728&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=71&QueryAreaID=32383&QueryResID=0&QueryDepDate=20180616&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,5&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180713&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNSSE8gDyoECP6UAjICNzE6AUU%3D
/boka-resa;QueryDepID=2783&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180504&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180704&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180715&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C14&QueryUnits=1&firstDisplayed=CgJWUxIDQVJOGgNCSlYgCCoECP6UAjICNzE6AUU%3D&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECP6UAjICNzE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180821&QueryDur=5&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180607&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=0&QueryResID=215&QueryDepDate=20180922&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,3,0&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180713&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C7&QueryUnits=1&filter=false&filterValue=ai&selectedTransport=CgJWUxIDQVJOGgNQTUkgDyoECPqUAjICNTE6AUU%3D&orderBy=LP&firstDisplayed=CgJWUxIDQVJOGgNSSE8gDyoECPqUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180824&QueryDur=8&CategoryId=2&QueryRoomAges=|42,11&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180528&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=0&QueryResID=169&QueryDepDate=20180519&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNQTUkgCCoECJqUAjICNjE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180627&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C0&QueryUnits=1&selectedTransport=CgJWUxIDQVJOGgNTS0cgCCoECNyUAjICNDE6AUU%3D&firstDisplayed=CgJWUxIDQVJOGgNSSE8gCCoECNqUAjICMzI6AUU%3D
/boka-resa;QueryDepID=2583&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180714&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42,9,6&QueryUnits=0
/boka-resa;QueryDepID=2770&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180530&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C4%2C5&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180614&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&orderBy=LP&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECMKUAjICNTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180512&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C2%2C3%2C7&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNBWVQgCCoECP6TAjICNjE6AUU%3D&showFlightDetails=false
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=135&QueryResID=0&QueryDepDate=20180709&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42&QueryUnits=0&filter=false&filterValue=guestrating%3Aan4.1%7Cn5%2Cdb%3An500
/boka-resa;QueryDepID=2583&QueryCtryID=25&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180510&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,14&QueryUnits=1
/boka-resa;QueryDepID=2770&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180630&QueryDur=15&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=275&QueryDepDate=20180419&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180723&QueryDur=8&CategoryId=2&QueryRoomAges=|42,16,16&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180603&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=127&QueryResID=0&QueryDepDate=20180615&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,7,9&QueryUnits=1
/boka-resa;QueryDepID=2779&QueryCtryID=65&QueryAreaID=0&QueryResID=227&QueryDepDate=20181102&QueryDur=22&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2793&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180929&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=1&selectedTransport=CgJWUxIDVU1FGgNBWVQgCCoECJqWAjICMTE6AUU%3D
/boka-resa;QueryDepID=2788&QueryCtryID=65&QueryAreaID=105&QueryResID=0&QueryDepDate=20181105&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=11937&QueryCtryID=65&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190311&QueryDur=29&CategoryId=2&QueryRoomAges=|42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=99&QueryResID=0&QueryDepDate=20180602&QueryDur=8&CategoryId=2&QueryRoomAges=|42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=22&QueryAreaID=0&QueryResID=-1&QueryDepDate=20190103&QueryDur=33&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=288&QueryDepDate=20180614&QueryDur=8&CategoryId=2&QueryRoomAges=|42,2&QueryUnits=0
/boka-resa;QueryDepID=2788&QueryCtryID=42720&QueryAreaID=0&QueryResID=-1&QueryDepDate=20181111&QueryDur=15&CategoryId=2&QueryRoomAges=%7C42%2C42&QueryUnits=0&orderBy=LP
/boka-resa;QueryDepID=2788&QueryCtryID=71&QueryAreaID=32262&QueryResID=0&QueryDepDate=20180729&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,9,10,13&QueryUnits=1
/boka-resa;QueryDepID=11937&QueryCtryID=22&QueryAreaID=0&QueryResID=319&QueryDepDate=20180507&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,2,6&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180710&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C10%2C15&QueryUnits=0&selectedTransport=CgJWUxIDQVJOGgNSSE8gCCoECPaUAjICMzI6AUU%3D&orderBy=LP&filter=false&filterValue=restaurant%2Cb%2Cwifi%2Cprice%3An29000
/boka-resa;QueryDepID=2788&QueryCtryID=32&QueryAreaID=0&QueryResID=203&QueryDepDate=20180603&QueryDur=8&CategoryId=2&QueryRoomAges=%7C42%2C42%2C42%2C42&QueryUnits=0
/boka-resa;QueryDepID=2782&QueryCtryID=22&QueryAreaID=0&QueryResID=319&QueryDepDate=20180730&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=20&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180822&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,4,1&QueryUnits=1
/boka-resa;QueryDepID=2788&QueryCtryID=-1&QueryAreaID=0&QueryResID=-1&QueryDepDate=20180423&QueryDur=8&CategoryId=2&QueryRoomAges=|42,42,42,42&QueryUnits=0
